include	namespace	category	chapter	source	states	tag	x	y	z
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.ScrapEnergyD	88047	-11052	1040
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.ScrapH	-19099	-11745	-27514
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.ScrapL	-27582	-17934	-28893
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.ScrapM	83581	-13484	992
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.ScrapN	83524	-13575	973
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.ScrapNacelleA	90967	-8068	3775
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.ScrapO	-21961	-13481	-28289
Y	World	scrap		census		World.Shore_FallenSpaceShip.ScrapQ	81748	-9088	1114
Y	World	scrap	50	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap_01	87401	-8609	980
Y	World	scrap		census		World.Shore_FallenSpaceShip.Scrap_02	85258	-7250	3258
Y	World	scrap	30	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap_03	82574	-8253	1533
Y	World	scrap	50	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap_05	87191	-7998	1990
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap_114	90636	-8186	3715
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap_124	81445	-12756	-29110
Y	World	scrap	30	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap_17	80948	-13136	2800
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap_192	86662	-11144	2145
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap_54	90233	-8121	3624
Y	World	scrap		census		World.Shore_FallenSpaceShip.Scrap_81	84588	-7928	3288
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap_Desert_02	84578	-12988	1034
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scraps28	83600	-10500	-28900
Y	World	collectible	70	both	SmallRadio_Discovered	World.Shore_FallenSpaceShip.SmallRadio	90432	-8213	3714
	World	door/gate		census		World.Shore_FallenSpaceShip.TPDoorDocks	86234	-9058	1000
	World	door/gate		census		World.Shore_FallenSpaceShip.TPDoorDocksB	89611	-7860	-28710
	World	door/gate	50	both	Energy_Activated	World.Shore_FallenSpaceShip.TerminalButtonA	85411	-7841	950
Y	World		50	both	ToasterBox_Collected|ToasterBox_Hacked	World.Shore_FallenSpaceShip.ToasterBox	85594	-9702	950
	World	door/gate		census		World.Shore_FallenSpaceShip.TopDoorBattery	86736	-6807	2890
	World	door/gate		census		World.Shore_FallenSpaceShip.TopDoorEnergyPlate	85751	-8972	3245
	World			census		World.Shore_FallenSpaceShip.UndergroundDocksForkA	84770	-10830	-29110
	World			census		World.Shore_FallenSpaceShip.UndergroundDocksForkB	83573	-10834	-29110
	World			census		World.Shore_FallenSpaceShip.UndergroundDocksForkC	86720	-9760	-28410
	World			census		World.Shore_FallenSpaceShip.UndergroundDocksLightA	84750	-10752	-29110
	World			census		World.Shore_FallenSpaceShip.UndergroundDocksLightB	83553	-10764	-29110
	World			census		World.Shore_FallenSpaceShip.UndergroundDocksLightD	86900	-9735	-28400
	World	door/gate	70	both	Energy_Activated	World.Shore_FallenSpaceShip.UndergroundEnergyButtonA	87320	-8920	-28910
	World	door/gate		census		World.Shore_FallenSpaceShip.UndergroundEnergyDoorA	87087	-8771	-28910
	World	door/gate	70	both	Energy_Activated	World.Shore_FallenSpaceShip.UndergroundLightsLever	86236	-9520	-28900
	World			census		World.Shore_FallenSpaceShip.UndergroundMarkerA	86265	-9046	1000
	World		70	both	SWTeaser_Triggered	World.Shore_FallenSpaceShip.UndergroundSandwitchTeaserA	83060	-10730	-29910
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.UndergroundScrapA	84750	-10530	-29940
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.UndergroundScrapB	84666	-10538	-29940
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.UndergroundScrapC	86280	-8655	-29950
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.UndergroundScrapE	86364	-8646	-29888
N	World	ambient		census		World.Shore_FallenSpaceShip.WorldDialogue_01	82821	-11646	2575
N	World	ambient		census		World.Shore_FallenSpaceShip.WorldDialogue_02	-23861	-13398	-27988
N	World	ambient		census		World.Shore_FallenSpaceShip.WorldDialogue_19	85307	-7900	3335
N	World	ambient		census		World.Shore_FallenSpaceShip.WorldDialogue_40	83649	-10589	1098
N	World	ambient		census		World.Shore_FallenSpaceShip.WorldDialogue_46	81571	-12376	-29107
N	World	ambient		census		World.Shore_FallenSpaceShip.WorldDialogue_57	83113	-10701	-29823
	World			census		World.Station.Battery	20964	-268686	-34679
	World			census		World.Station.Corridor2Spline	23659	-270283	-35174
	World			census		World.Station.EntranceTP	18550	-270200	-34401
	World			census		World.Station.FMODSplineHall	21580	-267130	-35100
	World			census		World.Station.InfoRobotStation	19513	-265939	-35100
Y	World	jammer		census		World.Station.Jammer	22319	-261673	-45102
	World	door/gate	10	both	Energy_Activated	World.Station.Lever	21093	-268810	-34700
	World		10	both	LocationNotifier_Discovered	World.Station.LocationNotifier	21510	-262261	-35713
	World			census		World.Station.MediumArea1Spline	19040	-269840	-34300
N	World	ambient		census		World.Station.PrologueDialogue	17199	-272914	-40294
	World		10	both	Common_Done	World.Station.SaugeClimbTutorial	18855	-265767	-34953
Y	World	vanjump	10	both	Common_Done	World.Station.SaugeJumpTutorial	19998	-265157	-34836
	World		10	both	Common_Done	World.Station.SaugeMoveTutorial	18995	-270050	-34150
N	World	ambient		census		World.Station.SaugeRoomDialogue	21938	-273116	-35398
	World		10	both	Common_Done	World.Station.SaugeRunTutorial	21700	-263050	-34500
	World			census		World.Station.StarterItemsGiver	18990	-270122	-34400
	World			census		World.Station.TicketA	18499	-270501	-33850
	World			census		World.Station.ToasterAd	19963	-265730	-34959
	World		10	both	Common_Done	World.Station.ToasterTutorialBox	21195	-266051	-34914
	World			census		World.Station.Toasterbox	20896	-266189	-35094
	World			census		World.Station.TrainTP	21150	-261450	-34650
	World	door/gate		census		World.Station.VehiculeDoorA	21350	-268150	-34700
N	World	ambient		census		World.Station.WorldDialogue_57	21058	-268987	-34600
	World	door/gate	30	both	GrappableDoor_Broken	World.SucculentForest.BackdoorA	39050	-35050	-250
	World	door/gate	50	both	GrappableDoor_Broken	World.SucculentForest.BackdoorB	43900	-34400	400
	World			census		World.SucculentForest.BuriedReinetoE	37204	-22893	253
	World			census		World.SucculentForest.FrontLakeTP	40299	-27850	-59
	World			census		World.SucculentForest.LoadArea	37777	-28148	-171
	World		30	both	LocationNotifier_Discovered	World.SucculentForest.LocationNotifierA	35470	-31900	800
	World			census		World.SucculentForest.MushroomB	37317	-22200	294
	World		30	both	MushroomGreen_Collected	World.SucculentForest.MushroomC	37063	-22918	261
	World			census		World.SucculentForest.ReinetoEntranceTPLookOut	35490	-33106	-270
	World			census		World.SucculentForest.SaugeTP_Point	34188	-14878	1882
	World			census		World.SucculentForest.ToasterBox	36950	-34967	225
N	World	ambient		census		World.SucculentForest.WorldDialogue_01	40705	-27228	-42
N	World	ambient		census		World.SucculentForest.WorldDialogue_10	35923	-33784	497
	World	door/gate		census		World.SucculentForest_ReinetoEntrance.ReinetoGrottoDoor	34098	-33914	-182
Y	World	sitspot	30	both	SitSpot_Discovered	World.SucculentForest_ReinetoEntrance.SitSpotChill	37578	-26181	538
N	World	ambient		census		World.SucculentForest_ReinetoEntrance.WorldDialogue_51	37269	-26420	594
	World	door/gate		census		World.SucculentForest_RuinEnergy.DoorPlateBattery	39072	-37094	2104
	World	energy		census		World.SucculentForest_RuinEnergy.EnergyRuinSpline	42200	-38020	3120
	World	energy		census		World.SucculentForest_RuinEnergy.EntranceTP	42619	-34375	737
	World	door/gate		census		World.SucculentForest_RuinEnergy.FrontOfTheDoorTP	39503	-36738	2110
Y	World	jammer	30	both	Jammer_Broken	World.SucculentForest_RuinEnergy.Jammer	46486	-21049	4594
	World	door/gate	50	both	Energy_Activated	World.SucculentForest_RuinEnergy.RuinAntennaDoor	39515	-36975	2107
	World	door/gate		census		World.SucculentForest_RuinEnergy.SEnergyRuin_Door	39517	-37279	2112
Y	World	scrap	50	both	ScrapMetal_Collected	World.SucculentForest_RuinEnergy.Scrap_125	39193	-41991	2821
N	World	ambient		census		World.SucculentForest_RuinEnergy.WorldDialogue_35	38921	-41821	2908
	World			census		World.Village.BatteryA	26092	47971	1559
	World			census		World.Village.BigWindTurbineA	78342	-36205	7653
	World			census		World.Village.BigWindTurbineB	76863	-38176	7757
	World			census		World.Village.BottomStairsToCepeCoffeeTPLookIn	71825	-44185	1300
Y	World	sitspot	30	both	SitSpot_Discovered	World.Village.BridgeSitSpot	70401	-44242	3824
	World			census		World.Village.CafeSleepSpot	68348	-45740	-13462
Y	World	collectible	30	both	SmallRadio_Discovered	World.Village.CafeSmallRadio	75225	-62434	2860
	World			census		World.Village.CafeSoccerBall	71560	-45820	2900
	World			census		World.Village.CalanquesEntrance_LoadArea	77027	-48523	848
	World			census		World.Village.CepeCoffeeTP	70103	-45647	2977
	World			census		World.Village.ClementineGarageSauge	72861	-44254	1327
	World			census		World.Village.ClementineGarageVanParked	73068	-43609	1364
	World			census		World.Village.ClementineHouse	75444	-43891	-15272
	World			census		World.Village.EnterCafe	69778	-44984	3095
	World			census		World.Village.EnterClementineHouse	75157	-44045	3414
	World			census		World.Village.Entrance2InLookOut_TP	71192	-43342	1310
	World			census		World.Village.Entrance2TPLookIn	70984	-43005	1315
	World			census		World.Village.Entrance2TPLookOut	70045	-41018	1351
	World			census		World.Village.EntranceTPLookIn	73172	-45425	1348
	World			census		World.Village.EntranceTPLookOut	74193	-46483	1289
	World			census		World.Village.ExitCafe	69754	-44962	-13732
	World			census		World.Village.ExitClementineHouse	75270	-43969	-15146
	World			census		World.Village.FaceToClementineGarageTP	72665	-44911	1336
	World			census		World.Village.Fountain	70319	-46061	3124
	World		90	both	Common_Done	World.Village.GoalTrigger	72085	-45415	2937
	World			census		World.Village.Hopscotch	73145	-44404	2880
	World			census		World.Village.InsideCafe	69588	-44970	-13835
	World			census		World.Village.InsideCafeAtBar	69280	-44720	-13835
	World			census		World.Village.InsideCafeNextToTable	69278	-45561	-13835
Y	World	sitspot		census		World.Village.InsideCafeSitSpot	69517	-45271	-13793
	World			census		World.Village.InterludeAbricot	74250	-43700	2980
	World			census		World.Village.InterludeClementine	0	0	0
	World			census		World.Village.InterludeSafran	0	0	0
	World			census		World.Village.Interlude_EstelloArea	0	0	0
	World			census		World.Village.Interlude_EstelloAreaNefle	72790	-43820	1350
Y	World	jammer	20	both	Jammer_Broken	World.Village.JammerNoDM	72614	-44780	539
	World			census		World.Village.LoadArea	73717	-45789	1274
	World		20	both	LocationNotifier_Discovered	World.Village.LocationNotifierVillage	72280	-44810	1190
	World		70	both	LocationNotifier_Discovered	World.Village.LocationNotifierWindTurbines	77409	-36605	7823
	World			census		World.Village.MainPlaceTP	71220	-46074	2977
	World	door/gate		census		World.Village.MetaDoorNefleShop	73603	-43274	1356
	World		30	both	Common_Done	World.Village.MetaShopGrapple	0	0	0
	World		70	both	Common_Done	World.Village.MetaShopPowerCable	0	0	0
	World		50	both	Common_Done	World.Village.MetaShopZipline	0	0	0
	World		30	both	MushroomBrown_Collected	World.Village.MushroomXD	82204	-48158	580
	World		30	both	MushroomGreen_Collected	World.Village.MushroomXE	82495	-47718	572
	World			census		World.Village.NefleWentToAperoWarning	73071	-44032	1355
	World	door/gate		census		World.Village.OpenWorldDoorOpen	70665	-41809	1334
	World			census		World.Village.OpenWorldEntrance_LoadArea	68540	-39990	1349
	World			census		World.Village.OpenWorldNote	70432	-41955	1518
	World			census		World.Village.OutsideCafe	70188	-45134	2977
	World			census		World.Village.OutsideClementineHouse	74974	-44186	3296
	World			census		World.Village.PlateHumanA	25872	47587	1559
	World			census		World.Village.ReinetoBuriedF	82672	-47730	560
	World		30	both	Common_Done	World.Village.SceneAntenna	72622	-43695	1355
	World		30	both	Common_Done	World.Village.SceneGrapple	0	0	0
	World		70	both	Common_Done	World.Village.ScenePowerCable	0	0	0
	World		50	both	Common_Done	World.Village.SceneZipline	0	0	0
Y	World	scrap	30	both	ScrapMetal_Collected	World.Village.Scrap_14	24024	47730	779
Y	World	scrap		census		World.Village.Scrap_164	72630	-43185	1565
Y	World	scrap	30	both	ScrapMetal_Collected	World.Village.Scrap_184	26711	47031	940
Y	World	scrap	30	both	ScrapMetal_Collected	World.Village.Scrap_42	70080	-46422	3907
Y	World	scrap	20	both	ScrapMetal_Collected	World.Village.Scrap_52	71023	-45686	1818
	World		30	both	Common_Done	World.Village.ShopAntenna	72676	-43650	1355
	World			census		World.Village.SignA	69620	-41609	1344
	World			census		World.Village.SignB	74028	-47116	1197
Y	World	sitspot	70	both	SitSpot_Discovered	World.Village.SitSpot_01	80817	-65243	2775
Y	World	collectible	70	both	SmallRadio_Discovered	World.Village.SmallRadio	83813	-37060	7944
Y	World		70	both	ToasterBox_Collected|ToasterBox_Hacked	World.Village.ToasterboxA	73597	-44187	2880
	World			census		World.Village.Toys_01	76891	-62790	310
	World	door/gate		census		World.Village.VillageDoorLeft	70650	-41769	1326
N	World	ambient		census		World.Village.WorldDialogue_01	74245	-45509	1502
N	World	ambient		census		World.Village.WorldDialogue_19	69290	-43710	3067
N	World	ambient		census		World.Village.WorldDialogue_22	70348	-45329	1416
N	World	ambient		census		World.Village.WorldDialogue_33	73467	-42610	2843
N	World	ambient		census		World.Village.WorldDialogue_39	74477	-40410	7720
N	World	ambient		census		World.Village.WorldDialogue_44	74841	-43868	3434
N	World	ambient		census		World.Village.WorldDialogue_65	70760	-47135	4592
	World			census		World.Village.YuccaBattery	68610	-43830	-17420
	World			census		World.Village.YuccaEnter	69144	-44111	3093
	World			census		World.Village.YuccaExit	69237	-44049	-17282
	World			census		World.Village.YuccaInside	69007	-44188	-17420
	World			census		World.Village.YuccaLamp	68892	-43933	-17149
	World	door/gate	30	both	Energy_Activated|Energy_Deactivated	World.Village.YuccaLever	68752	-44050	-17420
	World			census		World.Village.YuccaOutside	69377	-44005	2977
